playerTag,cards,averageElixir
#UYUVCY298,"['Bomber', 'Bats', 'Mini P.E.K.K.A', 'Musketeer', 'Fireball', 'Giant', 'Goblin Gang', 'Rage']",3.25
#RU9VQV9C,"['Royal Ghost', 'Bomber', 'Giant', 'Musketeer', 'Minions', 'Arrows', 'Ice Spirit', 'Rage']",2.875
#VP2R9J0,"['Royal Hogs', 'Royal Ghost', 'Lightning', 'Ice Wizard', 'Goblin Hut', 'Skeletons', 'Electro Spirit', 'Barbarian Barrel']",3.125
#22LUPYCYC,"['Skeletons', 'Cannon', 'The Log', 'Ice Golem', 'Hog Rider', 'Fireball', 'Ice Spirit', 'Musketeer']",2.625
#9VVCQYC9Y,"['Inferno Dragon', 'Valkyrie', 'Lava Hound', 'Balloon', 'Skeleton Dragons', 'Zap', 'Guards', 'Fireball']",4.125
#V8LYUVJRJ,"['Wall Breakers', 'Valkyrie', 'Magic Archer', 'Miner', 'Tornado', 'The Log', 'Bomb Tower', 'Spear Goblins']",3.0
#2JRP8UYP,"['Giant Snowball', 'Tesla', 'Knight', 'Poison', 'Ice Spirit', 'Goblin Demolisher', 'Goblin Drill', 'Skeletons']",2.875
#88UPJU0PG,"['Mortar', 'Skeleton Barrel', 'Musketeer', 'Knight', 'Skeletons', 'Barbarian Barrel', 'Minions', 'Fireball']",3.0
#GR9L9V2LU,"['Goblin Drill', 'Skeletons', 'Knight', 'Goblin Demolisher', 'Magic Archer', 'Goblin Hut', 'Tornado', 'The Log']",3.125
#GPPYR9JYR,"['Mortar', 'Skeleton Barrel', 'Boss Bandit', 'Skeleton King', 'Goblin Gang', 'Arrows', 'Ice Wizard', 'Minions']",3.625
#2LJ0ULYCC,"['Firecracker', 'Tesla', 'Knight', 'Electro Spirit', 'Earthquake', 'Hog Rider', 'Royal Delivery', 'Guards']",3.0
#RJ2UPC900,"['Giant Snowball', 'Ice Spirit', 'Mini P.E.K.K.A', 'Knight', 'Three Musketeers', 'Elixir Collector', 'The Log', 'Miner']",3.75
#209CPQP8C8,"['Inferno Tower', 'Electro Spirit', 'Mini P.E.K.K.A', 'The Log', 'Lightning', 'Ram Rider', 'Firecracker', 'Guards']",3.625
#VGV0UP8UJ,"['Firecracker', 'Mega Knight', 'Furnace', 'The Log', 'Valkyrie', 'Arrows', 'Tesla', 'Skeleton Army']",3.75
#GGPULJCJG,"['Knight', 'Goblin Cage', 'Graveyard', 'Barbarian Barrel', 'Poison', 'Baby Dragon', 'Tornado', 'Ice Wizard']",3.5
#PYRV0RQPJ,"['Knight', 'Baby Dragon', 'Graveyard', 'Barbarian Barrel', 'Poison', 'Tombstone', 'Ice Wizard', 'Tornado']",3.375
#Q0VCGGR9P,"['Musketeer', 'Cannon', 'Mini P.E.K.K.A', 'Hog Rider', 'Ice Spirit', 'Skeletons', 'The Log', 'Fireball']",2.875
#UPGGG9Q08,"['Knight', 'Guards', 'Firecracker', 'P.E.K.K.A', 'Hog Rider', 'The Log', 'Tesla', 'Little Prince']",3.625
#UCGLPGYRR,"['Knight', 'Tesla', 'Lightning', 'The Log', 'Bats', 'Skeletons', 'Firecracker', 'Mega Knight']",3.5
#CUGJJ28G8,"['Knight', 'Witch', 'Princess', 'Skeleton Army', 'Archers', 'Inferno Tower', 'Poison', 'The Log']",3.5
#YY0PLPCQU,"['Firecracker', 'Cannon', 'Mighty Miner', 'Skeletons', 'Electro Spirit', 'Earthquake', 'The Log', 'Hog Rider']",2.625
#U2Q99QCCP,"['Furnace', 'Skeletons', 'Bomb Tower', 'Miner', 'Balloon', 'Ice Golem', 'Barbarian Barrel', 'Vines']",3.0
#VCU0PUPUC,"['Goblin Barrel', 'Knight', 'Rocket', 'The Log', 'Goblin Gang', 'Inferno Tower', 'Princess', 'Ice Spirit']",3.25
#LJP9CU0PG,"['Witch', 'Zap', 'Mini P.E.K.K.A', 'Giant', 'Dark Prince', 'Vines', 'Rage', 'Elixir Collector']",3.875
#U0CVC822L,"['Electro Dragon', 'Baby Dragon', 'Monk', 'Heal Spirit', 'Tornado', 'Elixir Golem', 'Battle Healer', 'Rage']",3.375
#Q9GV0Y8Y,"['Skeleton Army', 'Inferno Dragon', 'Skeleton King', 'Goblin Curse', 'Night Witch', 'Elixir Golem', 'Golem', 'Arrows']",3.875
#8JJ80J28,"['Skeletons', 'Ice Spirit', 'Ice Golem', 'Musketeer', 'Hog Rider', 'Fireball', 'Cannon', 'The Log']",2.625
#8VR9QJJLJ,"['Valkyrie', 'Inferno Dragon', 'Vines', 'Lava Hound', 'Balloon', 'Arrows', 'Minions', 'Minion Horde']",4.25
#9QPRJ0RY9,"['Firecracker', 'Skeletons', 'Mini P.E.K.K.A', 'Electro Spirit', 'Ice Golem', 'Hog Rider', 'The Log', 'Rocket']",2.875
#V0G2JGUUR,"['Cannon', 'Firecracker', 'Musketeer', 'Skeletons', 'Electro Spirit', 'Hog Rider', 'Earthquake', 'Barbarian Barrel']",2.625
#VP9GJYQ2,"['Royal Giant', 'Hunter', 'Mini P.E.K.K.A', 'Fisherman', 'The Log', 'Skeletons', 'Electro Spirit', 'Fireball']",3.125
#VPLVPPYPQ,"['Knight', 'Spear Goblins', 'Minions', 'Arrows', 'Fireball', 'Giant', 'Musketeer', 'Mini P.E.K.K.A']",3.5
#209UYGLUPQ,"['Skeletons', 'Cannon', 'Musketeer', 'Hog Rider', 'Fireball', 'The Log', 'Ice Golem', 'Ice Spirit']",2.625
#U2Q8RGQL9,"['Mortar', 'Knight', 'Archers', 'Arrows', 'Electro Spirit', 'Rocket', 'P.E.K.K.A', 'Guards']",3.75
#CJ8VYRVGL,"['Mini P.E.K.K.A', 'Goblin Barrel', 'Baby Dragon', 'Zap', 'Fireball', 'The Log', 'Battle Ram', 'P.E.K.K.A']",3.75
#VLRURPLQP,"['Firecracker', 'Witch', 'Giant Skeleton', 'Baby Dragon', 'Fireball', 'Arrows', 'Skeleton Army', 'Zap']",3.75
#V9VQ0UUQ0,"['Baby Dragon', 'Mega Minion', 'Prince', 'Barbarian Barrel', 'Golem', 'Lightning', 'Arrows', 'Mini P.E.K.K.A']",4.375
#20L2GLGUCQ,"['Wizard', 'Royal Giant', 'Mini P.E.K.K.A', 'The Log', 'Fireball', 'Electro Spirit', 'Fire Spirit', 'Skeletons']",3.0
#VGYQQUPC0,"['Skeleton Barrel', 'Ice Spirit', 'Knight', 'Poison', 'Barbarian Barrel', 'Musketeer', 'Mortar', 'Goblin Gang']",3.0
#VRC8UG0CY,"['Royal Recruits', 'Goblin Cage', 'Zappies', 'Flying Machine', 'Barbarian Barrel', 'Royal Hogs', 'Electro Spirit', 'Arrows']",3.75
#UQCYRC8GC,"['Golem', 'Wizard', 'Arrows', 'Miner', 'Minions', 'Ice Wizard', 'Skeleton Army', 'Mini P.E.K.K.A']",4.0
#UQ089LYR9,"['Goblin Gang', 'Goblin Barrel', 'The Log', 'Princess', 'Ice Spirit', 'Inferno Tower', 'Rocket', 'Knight']",3.25
#CLR0L00GJ,"['Firecracker', 'The Log', 'Giant Skeleton', 'Poison', 'Phoenix', 'Tombstone', 'Royal Giant', 'Goblins']",3.75
#VUR0YJGYG,"['P.E.K.K.A', 'Magic Archer', 'Battle Ram', 'Electro Wizard', 'Bandit', 'Royal Ghost', 'Fireball', 'Zap']",3.875
#UVQYVVG8P,"['Wizard', 'Golem', 'Mini P.E.K.K.A', 'Skeleton Dragons', 'Goblin Gang', 'Night Witch', 'Mega Knight', 'Fireball']",4.875
#L22RL0V9V,['Mirror'],0.0
#V2L9LLGU0,"['Cannon', 'Witch', 'Skeletons', 'Ice Spirit', 'The Log', 'Hog Rider', 'Ice Golem', 'Fireball']",2.75
#V28RYJUR8,"['Archers', 'Tesla', 'Electro Spirit', 'Fireball', 'The Log', 'Skeletons', 'Knight', 'X-Bow']",3.0
#VVJURR820,"['Dart Goblin', 'Furnace', 'Knight', 'Arrows', 'Archers', 'Guards', 'Tesla', 'Mega Knight']",3.75
#GUCCLV2YC,"['Battle Ram', 'Royal Ghost', 'Electro Wizard', 'Fireball', 'Minions', 'Zap', 'Bandit', 'P.E.K.K.A']",3.75
#UP08VPC8U,"['Knight', 'Archers', 'Skeletons', 'The Log', 'Goblin Barrel', 'Inferno Tower', 'Fire Spirit', 'Fireball']",2.75
#VPR8Q28QG,"['Skeletons', 'Musketeer', 'Mini P.E.K.K.A', 'Cannon', 'Hog Rider', 'Ice Spirit', 'The Log', 'Fireball']",2.875
#20099R8CL9,"['Electro Dragon', 'Zap', 'Giant', 'Bomber', 'Dark Prince', 'Prince', 'Mega Minion', 'Fireball']",3.75
#URGQGJ8YR,"['Elixir Golem', 'Ice Spirit', 'Mirror', 'Poison', 'Zappies', 'Barbarian Barrel', 'Magic Archer', 'Clone']",2.625
#UJPJRR8VG,"['Musketeer', 'Valkyrie', 'Battle Ram', 'P.E.K.K.A', 'Boss Bandit', 'The Log', 'Guards', 'Ice Wizard']",4.125
#VUQRY89GG,"['P.E.K.K.A', 'Battle Ram', 'Boss Bandit', 'Royal Ghost', 'Zap', 'Arrows', 'Minions', 'Fireball']",4.0
#JVC22UJUC,"['P.E.K.K.A', 'Electro Wizard', 'Bandit', 'Fireball', 'Dark Prince', 'Magic Archer', 'Zap', 'Battle Ram']",4.0
#9UCPJ92LU,"['Mortar', 'Royal Recruits', 'Musketeer', 'Monk', 'Ice Spirit', 'Arrows', 'Goblin Gang', 'Dart Goblin']",3.75
#RYLR829,"['Zap', 'Battle Ram', 'Royal Ghost', 'Bandit', 'P.E.K.K.A', 'Three Musketeers', 'Minions', 'Elixir Collector']",4.625
#VGCUYQUYV,"['P.E.K.K.A', 'Archers', 'Golden Knight', 'Electro Wizard', 'Barbarian Barrel', 'Giant Snowball', 'Ram Rider', 'Vines']",3.75
#GCVJVRU2U,"['Valkyrie', 'Firecracker', 'Freeze', 'Tesla', 'Lumberjack', 'Arrows', 'Goblin Gang', 'Balloon']",3.75
#CJQUPLP8Y,"['Wall Breakers', 'Zap', 'Mirror', 'Knight', 'Arrows', 'Spirit Empress', 'Elixir Collector', 'Ice Spirit']",2.875
#9P9LJPVVU,"['Tesla', 'Archers', 'X-Bow', 'The Log', 'Fireball', 'Skeletons', 'Knight', 'Ice Spirit']",3.0
#20G0RJRRYG,"['Royal Ghost', 'Three Musketeers', 'Musketeer', 'Electro Spirit', 'Barbarians', 'Ice Wizard', 'Arrows', 'Vines']",3.875
#GLQJYP90L,"['Wall Breakers', 'Skeletons', 'Knight', 'Miner', 'Arrows', 'Poison', 'Tesla', 'Minions']",2.875
#PL0CJVUP,"['Dart Goblin', 'Mega Knight', 'Golden Knight', 'Zap', 'Minions', 'Miner', 'Bandit', 'Vines']",3.5
#C2UVLQ28J,"['Skeleton Army', 'Zap', 'Mini P.E.K.K.A', 'Elixir Collector', 'Arrows', 'Ice Spirit', 'Giant', 'Electro Spirit']",3.125
#VJU89YPRU,"['Princess', 'Arrows', 'Golem', 'P.E.K.K.A', 'Poison', 'Skeleton Army', 'Battle Healer', 'Berserker']",4.25
#JJ08URYYV,"['Mega Minion', 'Prince', 'Zap', 'Hog Rider', 'Bomber', 'Fireball', 'P.E.K.K.A', 'Skeletons']",3.5
#VV2YQ9VR9,"['Mega Knight', 'Archers', 'Knight', 'Bats', 'The Log', 'Suspicious Bush', 'Guards', 'Fireball']",3.25
#CURVGCLRQ,"['Dart Goblin', 'Mega Knight', 'Goblin Gang', 'Mortar', 'Arrows', 'Goblin Barrel', 'The Log', 'Mini P.E.K.K.A']",3.625
#U9V9G0RYC,"['Zap', 'P.E.K.K.A', 'Spear Goblins', 'Lightning', 'Witch', 'Battle Ram', 'Magic Archer', 'Tombstone']",4.125
#LU9C0L9Q,"['Valkyrie', 'Inferno Dragon', 'Goblin Curse', 'Arrows', 'Minion Horde', 'Miner', 'Lava Hound', 'Minions']",3.875
#8GU00UQ0,"['Cannon', 'Ice Spirit', 'Archer Queen', 'Mini P.E.K.K.A', 'Miner', 'Poison', 'Skeletons', 'The Log']",2.875
#QJ99JYYVC,"['Valkyrie', 'Zap', 'Mega Minion', 'Fireball', 'Flying Machine', 'Barbarians', 'Tombstone', 'Lava Hound']",4.0
#LYRLY99YV,"['Skeletons', 'Musketeer', 'Knight', 'Tesla', 'Fireball', 'The Log', 'Goblin Gang', 'Ice Golem']",2.875
#RVUGRGP98,"['Goblin Barrel', 'Dart Goblin', 'Boss Bandit', 'Prince', 'Princess', 'Goblin Gang', 'Rascals', 'The Log']",3.75
#20P0G0PU2R,"['Skeleton Barrel', 'Mega Knight', 'Musketeer', 'Sparky', 'Royal Ghost', 'The Log', 'Battle Ram', 'Inferno Dragon']",4.125
#UQRU0209J,"['Hunter', 'Mega Knight', 'Golden Knight', 'Arrows', 'Mini P.E.K.K.A', 'Electro Wizard', 'Skeletons', 'The Log']",3.625
#UUUUU8GPC,"['Lumberjack', 'Tesla', 'Arrows', 'Firecracker', 'Wall Breakers', 'Dart Goblin', 'Bandit', 'Poison']",3.25
#RU8VYUP9U,"['Fire Spirit', 'Skeletons', 'Wall Breakers', 'Barbarian Barrel', 'Poison', 'Dark Prince', 'Goblin Hut']",2.5714285714285716
#JJJ8909G2,"['Mortar', 'Bats', 'Archer Queen', 'Cannon Cart', 'Goblin Gang', 'Miner', 'Spear Goblins', 'Arrows']",3.375
#20P2LQG0R2,"['Lumberjack', 'Witch', 'Musketeer', 'Mini P.E.K.K.A', 'Elite Barbarians', 'Fireball', 'The Log', 'Giant']",4.25
#98J8UGJVR,"['P.E.K.K.A', 'Witch', 'Inferno Dragon', 'Mirror', 'Lumberjack', 'Zap', 'Skeleton Army', 'Mega Knight']",4.0
#CYYR8JP9R,"['Royal Recruits', 'Arrows', 'Golden Knight', 'Barbarian Barrel', 'Royal Hogs', 'Fireball', 'Zappies', 'Flying Machine']",4.125
#CU9G0CQ0R,"['Skeletons', 'Ice Spirit', 'Cannon', 'Fireball', 'Hog Rider', 'Ice Golem', 'Musketeer', 'The Log']",2.625
#U8YQCJ0VJ,"['Knight', 'Bomber', 'Inferno Dragon', 'Minions', 'Fireball', 'Lava Hound', 'Balloon', 'Giant Snowball']",3.75
#CUQGPCJR0,"['Knight', 'Bomber', 'Mini P.E.K.K.A', 'Giant', 'Rage', 'Mega Minion', 'Lightning', 'Heal Spirit']",3.25
#UJ2PRJGGY,"['Skeleton Army', 'Bats', 'Graveyard', 'Arrows', 'Giant Snowball', 'Giant', 'Musketeer', 'Bowler']",3.625
#UY0J8PPVU,"['Electro Dragon', 'Battle Healer', 'Lumberjack', 'Tornado', 'Golem', 'Baby Dragon', 'Elixir Collector', 'Barbarians']",4.875
#9CGR990YQ,"['Skeleton Army', 'Zap', 'Giant', 'Prince', 'Dark Prince', 'Fireball', 'Mega Minion', 'Rage']",3.5
#YGUV0YV8J,"['Knight', 'Bomber', 'Skeletons', 'Inferno Tower', 'Goblin Drill', 'The Log', 'Fire Spirit', 'Fireball']",2.75
#20YU8J0YGV,"['Witch', 'Baby Dragon', 'Boss Bandit', 'Minions', 'Barbarians', 'Ram Rider', 'Mini P.E.K.K.A', 'Wizard']",4.625
#YC98UYCV,"['Royal Hogs', 'Cannon', 'Archer Queen', 'Royal Delivery', 'The Log', 'Skeletons', 'Ice Spirit', 'Earthquake']",2.875
#V2RPQU89Y,"['Inferno Tower', 'Hog Rider', 'Ice Spirit', 'Goblins', 'Wizard', 'Rocket', 'Mini P.E.K.K.A', 'The Log']",3.625
#GGG8J00V9,"['Valkyrie', 'Ice Spirit', 'Hog Rider', 'Tornado', 'Executioner', 'Goblins', 'The Log', 'Rocket']",3.375
#PRJJ8RLY0,"['Valkyrie', 'Executioner', 'Hog Rider', 'Ice Spirit', 'Goblins', 'Rocket', 'Tornado', 'The Log']",3.375
#QLLUR8CCP,"['Furnace', 'Knight', 'Ice Wizard', 'Berserker', 'Goblin Hut', 'Poison', 'Barbarian Barrel', 'Graveyard']",3.375
#P9VVPG2P0,"['Battle Ram', 'Zap', 'Golden Knight', 'P.E.K.K.A', 'Mother Witch', 'Skeleton Dragons', 'Bandit', 'Arrows']",3.875
#9YP8LU8QY,"['Baby Dragon', 'Goblin Cage', 'Golem', 'Mini P.E.K.K.A', 'Night Witch', 'Lightning', 'Arrows', 'Guards']",4.5
#8CU0JUYRU,"['Skeletons', 'Valkyrie', 'Miner', 'Executioner', 'Balloon', 'Cannon', 'Zap', 'Tornado']",3.25
#98VLYUR8,"['Golem', 'Night Witch', 'Barbarian Barrel', 'Lumberjack', 'Baby Dragon', 'Lightning', 'Mega Minion', 'Tornado']",4.25
#2089J98R8C,"['Valkyrie', 'Inferno Dragon', 'Lava Hound', 'Skeleton Dragons', 'Fireball', 'Guards', 'Zap', 'Balloon']",4.125
#2R2CV99P,"['Goblin Giant', 'Furnace', 'Prince', 'Goblin Machine', 'Minions', 'Rage', 'Barbarian Barrel', 'Goblin Curse']",3.625
#PPRCP9J2G,"['Mortar', 'Bats', 'Skeleton King', 'Skeleton Dragons', 'Cannon Cart', 'Arrows', 'Miner', 'Spear Goblins']",3.375
#22Y8J9PUR,"['Skeleton Barrel', 'Mortar', 'Musketeer', 'Knight', 'Minions', 'Skeletons', 'Fireball', 'Barbarian Barrel']",3.0
#8Q20LRC8Y,"['Royal Giant', 'Hunter', 'Mini P.E.K.K.A', 'Skeletons', 'Fisherman', 'Electro Spirit', 'Fireball', 'Barbarian Barrel']",3.125
#2V029LGP,"['Mortar', 'Hunter', 'Boss Bandit', 'Berserker', 'Arrows', 'Freeze', 'Electro Spirit', 'Cannon Cart']",3.625
#2GU8GL80C,"['Bats', 'Zap', 'Mini P.E.K.K.A', 'Miner', 'Balloon', 'Inferno Dragon', 'Barbarian Barrel', 'Ice Golem']",3.0
#8G892YRG,"['Giant', 'Fire Spirit', 'Knight', 'Bats', 'Archers', 'Arrows', 'Goblins', 'Poison']",2.875
#80RG9C2J,"['Royal Giant', 'Royal Ghost', 'Hunter', 'Fisherman', 'Fireball', 'Skeletons', 'Electro Spirit', 'Barbarian Barrel']",3.0
#8C8LR9V9Q,"['Zap', 'Royal Ghost', 'Golden Knight', 'Elite Barbarians', 'Heal Spirit', 'Ice Golem', 'Three Musketeers', 'Elixir Collector']",4.125
#GVGGGPJP,"['Musketeer', 'Skeleton Army', 'Ice Spirit', 'Ice Golem', 'Fireball', 'Cannon', 'Hog Rider', 'The Log']",2.875
#2JRLG8PUQ,"['Cannon', 'Skeletons', 'Goblinstein', 'Ice Spirit', 'Miner', 'Tornado', 'Fireball', 'Magic Archer']",3.0
#PPQJVCRC,"['Skeletons', 'Tesla', 'Knight', 'The Log', 'X-Bow', 'Rocket', 'Ice Wizard', 'Tornado']",3.5
#2CY0RY88,"['Goblin Barrel', 'Ice Spirit', 'Inferno Tower', 'Princess', 'Goblin Gang', 'Knight', 'The Log', 'Rocket']",3.25
#QVGJUJLC,"['Skeletons', 'Bats', 'Mini P.E.K.K.A', 'Giant', 'Fisherman', 'Arrows', 'Rage', 'Heal Spirit']",2.625
#UC0QJ2CU9,"['Baby Dragon', 'Witch', 'Minions', 'Mini P.E.K.K.A', 'Barbarian Barrel', 'Elixir Collector', 'Vines', 'Golem']",4.375
#VVC2GYY8Q,"['Tesla', 'Knight', 'Giant', 'Prince', 'Fireball', 'Arrows', 'Goblin Gang', 'Minions']",3.75
#RJ2UPC900,"['Giant Snowball', 'Ice Spirit', 'Mini P.E.K.K.A', 'Knight', 'Three Musketeers', 'Elixir Collector', 'The Log', 'Miner']",3.75
#2LJ0ULYCC,"['Firecracker', 'Tesla', 'Knight', 'Electro Spirit', 'Earthquake', 'Hog Rider', 'Royal Delivery', 'Guards']",3.0
#GPPYR9JYR,"['Mortar', 'Skeleton Barrel', 'Boss Bandit', 'Skeleton King', 'Goblin Gang', 'Arrows', 'Ice Wizard', 'Minions']",3.625
#GR9L9V2LU,"['Goblin Drill', 'Skeletons', 'Knight', 'Goblin Demolisher', 'Magic Archer', 'Goblin Hut', 'Tornado', 'The Log']",3.125
#88UPJU0PG,"['Mortar', 'Skeleton Barrel', 'Musketeer', 'Knight', 'Skeletons', 'Barbarian Barrel', 'Minions', 'Fireball']",3.0
#CPPJR9CP,"['Firecracker', 'Bats', 'The Log', 'Mini P.E.K.K.A', 'Fireball', 'Hog Rider', 'Goblin Gang', 'Mega Knight']",3.625
#G09URR8P9,"['Mortar', 'Bats', 'Skeleton King', 'Dart Goblin', 'Goblin Gang', 'Fireball', 'Miner', 'The Log']",3.125
#22GLJ2JPG,"['Mirror', 'Ice Golem', 'Vines', 'Poison', 'Graveyard', 'Skeletons', 'Zap', 'Tornado']",2.5
#JR09VJV0,"['P.E.K.K.A', 'Goblin Giant', 'Arrows', 'Bomber', 'Fisherman', 'Rage', 'Goblin Curse', 'Skeletons']",3.25
#V8LYUVJRJ,"['Wall Breakers', 'Valkyrie', 'Magic Archer', 'Miner', 'Tornado', 'The Log', 'Bomb Tower', 'Spear Goblins']",3.0
#UPC0LUU2G,"['Valkyrie', 'Zap', 'Lava Hound', 'Balloon', 'Inferno Dragon', 'Skeleton Dragons', 'Guards', 'Fireball']",4.125
#RPVRLLRGU,"['Lumberjack', 'Night Witch', 'Baby Dragon', 'Lightning', 'Golem', 'Mega Minion', 'Tornado', 'Barbarian Barrel']",4.25
#2020U00JR8,"['Tesla', 'Firecracker', 'Knight', 'Earthquake', 'Hog Rider', 'Ice Spirit', 'Skeletons', 'The Log']",2.625
#20YV8LQU88,"['Baby Dragon', 'Giant', 'Mini P.E.K.K.A', 'Skeletons', 'Fireball', 'Arrows', 'Wizard', 'Minions']",3.625
#C2RL0PYLV,"['Executioner', 'Royal Ghost', 'Golden Knight', 'Goblin Drill', 'Barbarian Barrel', 'Zappies', 'Tornado', 'Giant Skeleton']",3.875
#GR8JQLVU2,"['Hunter', 'Valkyrie', 'Goblin Barrel', 'Arrows', 'Fireball', 'Giant Skeleton', 'Witch', 'Skeleton Army']",4.0
#UQU9U8JP,"['Bomber', 'Fireball', 'Zap', 'Mega Minion', 'Lava Hound', 'Guards', 'Inferno Dragon', 'Balloon']",3.75
#GG88YYY2P,"['Valkyrie', 'Zap', 'Prince', 'Witch', 'Arrows', 'Hog Rider', 'Skeleton Army', 'Baby Dragon']",3.75
#J02VCV2C0,"['Skeleton Barrel', 'Skeleton Army', 'Skeleton King', 'Mother Witch', 'Vines', 'Wall Breakers', 'Berserker', 'Dart Goblin']",3.0
#U2YVYGGV2,"['Cannon', 'Firecracker', 'Mighty Miner', 'Electro Spirit', 'Skeletons', 'Barbarian Barrel', 'Lightning', 'Hog Rider']",3.0
#YQL29VR2,"['Goblin Cage', 'Skeletons', 'Goblinstein', 'Knight', 'Barbarian Barrel', 'Ice Wizard', 'Poison', 'Graveyard']",3.375
#2RQ2VYUQ0,"['Royal Ghost', 'Royal Giant', 'Monk', 'Fisherman', 'Fireball', 'Hunter', 'Skeletons', 'Rage']",3.5
#8CCLCYLCJ,"['Mortar', 'Skeleton Barrel', 'Skeleton King', 'Cannon Cart', 'Goblin Gang', 'Dart Goblin', 'Barbarian Barrel', 'Fireball']",3.5
#2QJ0PRPLJ,"['Giant Snowball', 'Skeletons', 'Musketeer', 'Miner', 'Ice Golem', 'Barbarian Barrel', 'Balloon', 'Bomb Tower']",2.875
#UVPPY2R82,"['Skeleton Barrel', 'Mega Knight', 'Skeleton King', 'Wizard', 'Goblin Gang', 'Lumberjack', 'Firecracker', 'Hunter']",4.125
#8PL8CQ08P,"['Firecracker', 'Bats', 'Little Prince', 'Electro Giant', 'Vines', 'Bomber', 'Dark Prince', 'Minions']",3.375
#P9VULJVLU,"['Goblin Barrel', 'Skeleton Barrel', 'Skeleton Army', 'Rocket', 'Goblin Gang', 'Rascals', 'Arrows', 'Cannon']",3.625
#80LCP0GCR,"['Mega Knight', 'Electro Dragon', 'Valkyrie', 'Inferno Tower', 'Hog Rider', 'Executioner', 'Lumberjack', 'Arrows']",4.625
#2QJYVLRU9,"['Mega Knight', 'Wall Breakers', 'Archer Queen', 'Bandit', 'Prince', 'Zap', 'Minions', 'Arrows']",3.75
#CLP828L8,"['Musketeer', 'The Log', 'Hog Rider', 'Fireball', 'Ice Golem', 'Ice Spirit', 'Cannon', 'Skeletons']",2.625
#YPUJJ0L80,"['Goblin Barrel', 'Royal Giant', 'Hog Rider', 'Furnace', 'Minion Horde', 'Fireball', 'Witch', 'Skeleton Army']",4.25
#9CLQ0LUR0,"['Witch', 'Arrows', 'Boss Bandit', 'Sparky', 'Bats', 'Tesla', 'Valkyrie', 'Mini P.E.K.K.A']",4.25
#J9PCQ2UUV,"['Witch', 'Hog Rider', 'Goblin Barrel', 'Prince', 'Skeletons', 'Cannon', 'Zap', 'Fireball']",3.375
#20QYVRL98,"['Bandit', 'The Log', 'Ram Rider', 'Electro Wizard', 'Mega Knight', 'Zap', 'Arrows', 'Wizard']",3.875
#209Q22YGPC,"['Princess', 'Witch', 'Baby Dragon', 'Wizard', 'Boss Bandit', 'Firecracker', 'Fireball', 'Valkyrie']",4.25
#V20YQUQV9,"['Cannon', 'Witch', 'Bomber', 'Arrows', 'Valkyrie', 'Giant', 'Minions', 'Royal Ghost']",3.5
#V82P8Y9YG,"['Electro Dragon', 'Valkyrie', 'Knight', 'Arrows', 'Cannon', 'Giant', 'Mini P.E.K.K.A', 'Wizard']",4.0
#VP8PYJGQ2,"['Knight', 'Archers', 'Goblin Cage', 'Arrows', 'Fireball', 'Giant', 'Mini P.E.K.K.A', 'Musketeer']",3.75
#VVYRP92YU,"['Electro Dragon', 'Witch', 'Hog Rider', 'Fireball', 'Skeleton Army', 'Mega Knight', 'Tesla', 'Dart Goblin']",4.375
#QCJ8RGLQ9,"['Tesla', 'Witch', 'Valkyrie', 'Goblin Barrel', 'Goblin Gang', 'Minions', 'Arrows', 'Hog Rider']",3.625
#RYV89L8L,"['Wizard', 'Mega Knight', 'Skeleton Army', 'Inferno Tower', 'Bomber', 'Arrows', 'Hog Rider', 'Goblin Barrel']",4.0
#2LRRR8R8Q,"['Firecracker', 'Electro Dragon', 'Hog Rider', 'Freeze', 'Mini P.E.K.K.A', 'Fireball', 'Bats', 'Tesla']",3.75
#LRQGYLG99,"['Wizard', 'Cannon', 'Golden Knight', 'Knight', 'Royal Hogs', 'Minions', 'The Log', 'Goblin Barrel']",3.5
#290V8QJQ0,"['Tesla', 'Wizard', 'Balloon', 'Knight', 'Elite Barbarians', 'Zap', 'Sparky', 'Hog Rider']",4.375
#Y2PUYQ9V,"['Lumberjack', 'Tesla', 'Archer Queen', 'Elite Barbarians', 'Fireball', 'Skeletons', 'Balloon', 'Zap']",3.875
#2YR9QQLCV,"['Witch', 'Mega Knight', 'Knight', 'Hog Rider', 'Cannon', 'Arrows', 'Guards', 'Bats']",3.75
#9PYRGY8YG,"['Skeletons', 'Ice Spirit', 'Fireball', 'Cannon', 'Musketeer', 'Ice Golem', 'The Log', 'Hog Rider']",2.625
#9GY9QVC0R,"['Tesla', 'Ice Spirit', 'Hog Rider', 'Fireball', 'Firecracker', 'Arrows', 'Knight', 'Guards']",3.125
#LPQ2GYPL,"['Knight', 'Wizard', 'X-Bow', 'Fire Spirit', 'Inferno Tower', 'Elite Barbarians', 'Goblin Gang', 'Zap']",3.875
#C8GC220CQ,"['Magic Archer', 'Goblin Gang', 'Mini P.E.K.K.A', 'Furnace', 'Tombstone', 'Goblin Giant', 'Arrows', 'Ice Spirit']",3.5
#CJ0L8RRQC,"['Wizard', 'Witch', 'Goblin Barrel', 'Electro Wizard', 'Minions', 'Hog Rider', 'Tesla', 'The Log']",3.75
#8C9UJ2V0Q,"['Valkyrie', 'Wizard', 'Inferno Dragon', 'Princess', 'Vines', 'The Log', 'Spear Goblins', 'Knight']",3.25
